0.018423,0.129811
0.278657,0.086133
0.302466,0.301927
0.090881,0.269871
0.131795,0.192404
0.246161,0.258364
0.231931,0.284145
0.332039,0.166868
0.143998,0.117606
0.265368,0.214349
0.028166,0.166141
0.182971,0.204864
0.100857,0.233618
0.228238,0.264806
0.193831,0.152130
0.377909,0.211421
0.169200,0.130760
0.129520,0.161489
0.300934,0.212161
0.157151,0.124245
0.039032,0.264635
0.080571,0.308142
0.122153,0.319473
0.256393,0.165399
0.075460,0.343110
0.240000,0.064192
0.201135,0.193626
0.252785,0.180817
0.241536,0.276066
0.084167,0.114441
0.281079,0.165280
0.155417,0.292286
0.086631,0.182934
0.315568,0.183141
0.260197,0.260484
0.241067,0.188203
0.237756,0.160667
0.272319,0.181621
0.216534,0.153061
0.171946,0.074090
0.157625,0.288935
0.116403,0.132101
0.157815,0.240077
0.190369,0.271301
0.152510,0.024992
0.179210,0.089980
0.234956,0.305466
0.062779,0.294525
0.203797,0.215812
0.261905,0.052581
0.274907,0.130139
0.339213,0.264122
0.198938,0.123987
0.206374,0.297350
0.374617,0.209264
0.123145,0.203819
0.292906,0.191633
0.168932,0.212425
0.082942,0.127325
0.254408,0.396306
0.261561,0.101846
0.198832,0.160483
0.351992,0.201151
0.300699,0.094134
0.169327,0.155008
0.144240,0.346424
0.310314,0.265213
0.079047,0.143236
0.175686,0.243080
0.243851,0.441090
0.221039,0.169106
0.174089,0.286472
0.170728,0.267707
0.272347,0.202187
0.152440,0.189860
0.196617,0.052074
0.155382,0.184575
0.229397,0.330358
0.229298,0.162603
0.207625,0.339422
0.172699,0.170712
0.159820,0.248598
0.213270,0.193044
0.316898,0.205890
0.280870,0.232854
0.265446,0.154693
0.133611,0.241314
0.197309,0.243314
0.156317,0.327848
0.282433,0.027823
0.109635,0.062077
0.289112,0.329488
0.117573,0.361510
0.237052,0.276582
0.154766,0.175758
0.091868,0.091682
0.240080,0.227156
0.162710,0.214135
0.118466,0.039271
0.154295,0.213307
0.226963,0.267683
0.248314,0.202646
0.250609,0.299720
0.119143,0.135903
0.202000,0.229291
0.121301,0.248467
0.151288,0.146611
0.324324,0.215087
0.155099,0.180731
0.150181,0.275225
0.184669,0.096931
0.304217,0.201430
0.214009,0.166305
0.199153,0.177630
0.226451,0.186020
0.211319,0.240886
0.190005,0.202980
0.325851,0.143863
0.138243,0.200111
0.262946,0.266164
0.159768,0.320994
0.274453,0.109079
0.287158,0.273324
0.186332,0.284107
0.200657,0.257051
0.103661,0.122626
0.204397,0.152074
0.164651,0.165455
0.146218,0.238108
0.152963,0.245337
0.233251,0.143660
0.128595,0.169422
0.236830,0.163826
0.215188,0.279113
0.109053,0.143197
0.155003,0.202910
0.240348,0.309054
0.122991,0.103547
0.120022,0.114899
0.202569,0.194649
0.105303,0.269651
0.127485,0.274707
0.169111,0.254941
0.141089,0.244241
0.243255,0.281558
0.136092,0.167554
0.007395,0.006950
0.245392,0.240058
0.091622,0.153679
0.191010,0.177658
0.258372,0.208169
0.062140,0.140745
0.201559,0.137800
0.058732,0.169427
0.130392,0.126529
0.197615,0.158683
0.272097,0.106323
0.187264,0.204468
0.210292,0.070393
0.276000,0.126172
0.208414,0.228520
0.281930,0.257121
0.203846,0.137512
0.305040,0.107833
0.264816,0.311161
0.062168,0.355773
0.129881,0.196868
0.117634,0.165122
0.369756,0.131693
0.133840,0.166985
0.304474,0.210875
0.272305,0.166432
0.195146,0.067773
0.256329,0.256225
0.217771,0.153885
0.324122,0.162677
0.000728,0.171112
0.116161,0.140374
0.137402,0.161569
0.253381,0.238459
0.222799,0.217666
0.141839,0.274892
0.298022,0.067985
0.153971,0.223605
0.208319,0.162960
0.256097,0.153182
0.166292,0.209322
0.248627,0.182661
0.262306,0.152883
0.242079,0.054884
0.163778,0.025220
0.077132,0.076105
0.178137,0.212006
0.330987,0.162817
0.316055,0.257285
0.183303,0.196086
0.307141,0.269229
0.210224,0.062660
0.215971,0.170424
0.273112,0.280382
0.212332,0.145700
0.179725,0.173358
0.207500,0.278740
0.204399,0.243782
0.061994,0.278048
0.218356,0.245746
0.187671,0.258785
0.244681,0.197670
0.313606,0.163162
0.064080,0.245588
0.095569,0.215977
0.206773,0.302508
0.099228,0.153759
0.029470,0.201870
0.385160,0.144775
0.105851,0.114328
0.127870,0.292156
0.197867,0.125895
0.250424,0.216415
0.100506,0.064150
0.277875,0.145741
0.258534,0.218057
0.056436,0.203029
0.293055,0.196960
0.111878,0.142013
0.242786,0.217196
0.265325,0.099969
0.175254,0.283882
0.185523,0.211156
0.246059,0.237505
0.388666,0.194698
0.223407,0.219250
0.191564,0.311810
0.217662,0.146177
0.085952,0.129468
0.217521,0.158758
0.151303,0.158950
0.274310,0.201521
0.170673,0.118506
0.171652,0.150576
0.239676,0.362115
0.239709,0.378616
0.174624,0.146433
0.211549,0.133681
0.060606,0.094027
0.177454,0.262708
0.154135,0.241555
0.212709,0.281285
0.102027,0.240569
0.295199,0.231592
0.147106,0.140821
0.124618,0.116446
0.065430,0.297931
0.165052,0.323996
0.390218,0.238452
0.218168,0.269299
0.255372,0.170472
0.362009,0.266227
0.092894,0.114658
0.198593,0.179570
0.316654,0.313181
0.307911,0.148650
0.238509,0.127060
0.190345,0.259405
0.232755,0.256177
0.266343,0.188413
0.214199,0.073751
0.124093,0.157553
0.089394,0.193405
0.243335,0.263299
0.336253,0.072235
0.168247,0.119127
0.411011,0.197177
0.205928,0.217125
0.183393,0.212572
0.123461,0.187917
0.334386,0.156264
0.200014,0.242151
0.328729,0.101861
0.237084,0.093284
0.384887,0.359745
0.187462,0.127939
0.247334,0.125990
0.250046,0.219035
0.155071,0.278067
0.210386,0.351477
0.125143,0.305343
0.172254,0.164690
0.216518,0.202723
0.273403,0.205199
0.188712,0.162125
0.189374,0.268804
0.092357,0.095700
0.344551,0.208015
0.308491,0.196706
0.143726,0.304188
0.044645,0.368822
0.058878,0.271929
0.205462,0.375132
0.349942,0.202859
0.171145,0.263103
0.177068,0.201928
0.094204,0.195011
0.148359,0.161803
0.278055,0.202523
0.373825,0.243777
0.337028,0.293512
0.346116,0.208751
0.155300,0.084494
0.190319,0.350633
0.144903,0.091656
0.231145,0.335186
0.308319,0.340280
0.136056,0.107663
0.181946,0.216993
0.247920,0.189556
0.268613,0.089482
0.237943,0.364410
0.226366,0.298468
0.116181,0.252957
0.112006,0.025140
0.258588,0.406173
0.143535,0.035082
0.378400,0.266227
0.231872,0.179027
0.144879,0.185816
0.106646,0.186273
0.230974,0.266456
0.221449,0.225922
0.320231,0.220837
0.131847,0.190307
0.000153,0.190051
0.311940,0.209601
0.091419,0.208523
0.206743,0.108585
0.207515,0.076692
0.094018,0.250390
0.212233,0.364774
0.304424,0.294057
0.270410,0.177519
0.125241,0.102273
0.203248,0.006392
0.261532,0.276968
0.213658,0.222257
0.225904,0.197179
0.048078,0.176922
0.160561,0.329301
0.266411,0.241159
0.161845,0.122955
0.169165,0.321443
0.164219,0.071459
0.212119,0.126080
0.179685,0.226753
0.217883,0.198209
0.093983,0.231077
0.129187,0.271891
0.169348,0.187103
0.144423,0.361723
0.163866,0.340504
0.120637,0.158177
0.209767,0.270777
0.282231,0.154614
0.376044,0.186718
0.066073,0.244981
0.205512,0.089255
0.186558,0.180754
0.142072,0.196451
0.015022,0.239366
0.339534,0.197692
0.197776,0.003594
0.162181,0.062854
0.292099,0.228399
0.149220,0.308533
0.310641,0.276517
0.299277,0.194817
0.197680,0.182121
0.260190,0.040359
0.126438,0.337969
0.203252,0.224200
0.220732,0.159537
0.148411,0.269697
0.085684,0.309911
0.247026,0.043020
0.214892,0.410972
0.124920,0.150174
0.056938,0.120110
0.128431,0.220812
0.140602,0.400725
0.210638,0.057061
0.150304,0.176454
0.235205,0.193358
0.217379,0.224696
0.176424,0.247939
0.071261,0.272857
0.301306,0.126801
0.163785,0.160733
0.190174,0.077252
0.292885,0.189455
0.191230,0.240158
0.262175,0.245459
0.299454,0.231367
0.264551,0.220366
0.075416,0.251794
0.194599,0.250942
0.190929,0.154492
0.251316,0.171779
0.240959,0.278726
0.370052,0.155442
0.267625,0.141902
0.277365,0.195540
0.090182,0.226041
0.205630,0.259669
0.263067,0.273112
0.054619,0.249479
0.307313,0.329563
0.177816,0.358016
0.217072,0.097966
0.141509,0.098916
0.162007,0.171812
0.030079,0.054143
0.252524,0.281795
0.309881,0.102131
0.162354,0.134804
0.268913,0.238686
0.270718,0.080928
0.173490,0.248884
0.163043,0.127889
0.305522,0.205750
0.168562,0.297877
0.198369,0.195381
0.129153,0.233494
0.343695,0.209378
0.141666,0.305783
0.250521,0.204734
0.167512,0.102566
0.187082,0.200582
0.332698,0.055626
0.154186,0.125650
0.087579,0.252385
0.244446,0.280712
0.161411,0.095257
0.246000,0.058134
0.067976,0.231535
0.108727,0.233219
0.255251,0.289538
0.259870,0.230364
0.285467,0.353642
0.277787,0.293466
0.202813,0.093407
0.155993,0.100493
0.269047,0.155224
0.080344,0.133540
0.100118,0.186136
0.170915,0.283880
0.219268,0.209739
0.201473,0.300737
0.256494,0.220109
0.162276,0.125131
0.293447,0.258814
0.265192,0.317023
0.141388,0.094704
0.334203,0.104400
0.158365,0.131412
0.236161,0.211678
0.193005,0.266962
0.300990,0.143223
0.188905,0.178099
0.239494,0.256993
0.105106,0.156199
0.331764,0.157891
0.145781,0.170118
0.349302,0.176601
0.160520,0.181138
0.337784,0.217109
0.280091,0.215232
0.192147,0.146447
0.353812,0.327859
0.104623,0.134155
0.400991,0.151615
0.157725,0.175205
0.113413,0.066075
0.371399,0.297330
0.207494,0.117536
0.321977,0.127687
0.047315,0.159736
0.255817,0.458445
0.116313,0.245516
0.155376,0.072553
0.180079,0.275756
0.223762,0.255188
0.183015,0.174181
0.132866,0.323185
0.280396,0.147734
0.267614,0.158765
0.164046,0.153197
0.331703,0.249892
0.233812,0.274780
0.240632,0.233259
0.358343,0.156401
0.222387,0.299133
0.272901,0.270339
0.183670,0.136263
0.150627,0.103509
0.213453,0.112668
0.173624,0.124576
0.207511,0.179398
0.135818,0.224407
0.114351,0.310223
0.210322,0.144048
0.061458,0.167267
0.299879,0.281965
0.191437,0.149324
0.234675,0.341093
0.147990,0.167300
0.181616,0.127615
0.264620,0.150979
0.136213,0.158563
0.058993,0.111428
0.085939,0.127474
0.163631,0.163447
0.085664,0.171798
0.199892,0.140422
0.348953,0.319002
0.187202,0.233421
0.184006,0.202512
0.198534,0.057045
0.164159,0.249433
0.261862,0.089941
0.182650,0.210411
0.255100,0.199589
0.241647,0.191223
0.202739,0.280636
0.244586,0.211739
0.215387,0.139056
0.085281,0.103974
0.106326,0.313894
0.147576,0.301520
0.197761,0.180783
0.279116,0.215169
0.258887,0.217581
0.242118,0.182513
0.170209,0.205649
0.118877,0.374643
0.170002,0.109989
0.182486,0.125219
0.170288,0.228697
0.271084,0.238945
0.081001,0.102143
0.179251,0.254435
0.223891,0.209819
0.161481,0.092664
0.122770,0.173340
0.248186,0.067162
0.159247,0.197376
0.127104,0.412889
0.183957,0.163859
0.087052,0.164116
0.360930,0.246276
0.192258,0.150479
0.032533,0.274842
0.303653,0.146011
0.173163,0.102384
0.039490,0.238583
0.159217,0.175768
0.189117,0.121884
0.056820,0.168285
0.203708,0.128136
0.256472,0.210335
0.272249,0.147173
0.166647,0.184317
0.209197,0.200431
0.154754,0.028587
0.243102,0.213014
0.270763,0.251537
0.233738,0.168755
0.207058,0.255021
0.361337,0.314247
0.186694,0.295428
0.145335,0.132809
0.187648,0.285322
0.237142,0.085658
0.159225,0.363622
0.187856,0.235725
0.148771,0.246600
0.186975,0.058759
0.156110,0.201148
0.169125,0.127728
0.335616,0.208288
0.238842,0.229019
0.247756,0.227250
0.018685,0.240723
0.079313,0.222651
0.238513,0.256536
0.373030,0.150595
0.276867,0.168844
0.052521,0.129773
0.280484,0.240055
0.252834,0.170171
0.225147,0.246788
0.204441,0.256050
0.256360,0.135261
0.229211,0.244917
0.171848,0.131734
0.139569,0.100942
0.300844,0.257001
0.144101,0.271322
0.112323,0.097259
0.256781,0.211976
0.196971,0.134749
0.292525,0.177768
0.166548,0.270004
0.332109,0.054836
0.140584,0.185576
0.245289,0.110848
0.234752,0.277236
0.246442,0.279947
0.154184,0.169297
0.181470,0.137266
0.260153,0.253530
0.303059,0.205371
0.219587,0.143996
0.159598,0.197342
0.088841,0.086747
0.138019,0.414313
0.192729,0.269871
0.365784,0.303068
0.316958,0.248516
0.185918,0.289473
0.070732,0.064413
0.142299,0.204992
0.244453,0.215904
0.321367,0.148546
0.266950,0.195630
0.274127,0.062120
0.083445,0.320969
0.035044,0.195753
0.100112,0.247554
0.213015,0.085856
0.165809,0.139913
0.170438,0.185139
0.127119,0.155572
0.148719,0.301243
0.148788,0.332093
0.071297,0.282066
0.205609,0.237847
0.271721,0.209169
0.189453,0.107606
0.200229,0.051045
0.183870,0.187417
0.258223,0.200062
0.261790,0.289710
0.062625,0.210473
0.262608,0.239159
0.096060,0.216126
0.184052,0.231383
0.160802,0.234790
0.226404,0.098131
0.231133,0.089184
0.200677,0.327657
0.318482,0.205667
0.146489,0.166346
0.208913,0.232113
0.100529,0.155878
0.198322,0.214767
0.238799,0.089897
0.186073,0.091419
0.203514,0.284855
0.073792,0.225001
0.181747,0.340600
0.270459,0.231234
0.180879,0.192083
0.145802,0.126645
0.226239,0.052171
0.217725,0.188243
0.297452,0.183019
0.181473,0.160718
0.107788,0.153141
0.128491,0.168220
0.256624,0.309933
0.056856,0.183999
0.120451,0.110208
0.210423,0.209638
0.176544,0.248253
0.139107,0.265355
0.231688,0.170575
0.300161,0.099770
0.222011,0.138493
0.292545,0.121233
0.316406,0.197378
0.164675,0.282114
0.011782,0.304073
0.282585,0.206870
0.243510,0.218959
0.273598,0.262660
0.210394,0.171833
0.108311,0.028100
0.313721,0.307024
0.320398,0.185212
0.077126,0.328470
0.377338,0.114387
0.268507,0.223451
0.272155,0.143927
0.153577,0.222069
0.230680,0.282020
0.161638,0.168898
0.277327,0.243246
0.128965,0.287430
0.189638,0.230172
0.203095,0.222626
0.202909,0.216981
0.136262,0.076462
0.149191,0.049882
0.338261,0.161208
0.230153,0.253667
0.042941,0.050958
0.289440,0.190014
0.212029,0.122329
0.251297,0.287219
0.180910,0.208305
0.253813,0.176250
0.187464,0.127953
0.270478,0.280326
0.253380,0.226027
0.133490,0.177604
0.152829,0.251101
0.129901,0.265034
0.237237,0.324988
0.231971,0.143437
0.157377,0.087722
0.167969,0.201433
0.261754,0.123161
0.217696,0.211984
0.039533,0.345333
0.092100,0.224183
0.125915,0.169456
0.257278,0.323588
0.150202,0.128494
0.147900,0.056371
0.100185,0.220782
0.220269,0.262571
0.284740,0.244771
0.155352,0.128428
0.110622,0.249289
0.178516,0.309783
0.236927,0.131773
0.117017,0.236338
0.054273,0.288009
0.177124,0.313488
0.295915,0.081243
0.200474,0.242465
0.241654,0.202516
0.295142,0.244034
0.298183,0.198926
0.147703,0.129968
0.151726,0.169925
0.190398,0.147435
0.361237,0.106742
0.318468,0.085510
0.212336,0.222140
0.033996,0.129785
0.153484,0.072300
0.128755,0.250542
0.266386,0.167017
0.264745,0.091914
0.155117,0.086553
0.106157,0.343408
0.183668,0.288825
0.025682,0.048682
0.234093,0.238354
0.253378,0.293919
0.248636,0.264458
0.337384,0.226377
0.292676,0.211070
0.139569,0.111971
0.315483,0.120684
0.370363,0.062727
0.206335,0.210219
0.223709,0.144775
0.146033,0.202463
0.225247,0.370571
0.309253,0.086279
0.401923,0.134744
0.249209,0.145663
0.150138,0.223476
0.194189,0.135117
0.163700,0.090633
0.075014,0.216105
0.166066,0.155498
0.132289,0.228133
0.083303,0.144549
0.219379,0.238731
0.132830,0.207035
0.213942,0.077148
0.172331,0.243836
0.241752,0.100714
0.120991,0.139157
0.302870,0.234252
0.166924,0.151399
0.205337,0.188813
0.153103,0.241851
0.078891,0.284704
0.285448,0.198790
0.280636,0.147668
0.271122,0.247089
0.203846,0.276943
0.163682,0.243633
0.295768,0.248755
0.354116,0.177049
0.239157,0.293903
0.179397,0.196640
0.278342,0.297529
0.170949,0.062748
0.074971,0.177056
0.170661,0.143393
0.200691,0.124771
0.153474,0.224215
0.232665,0.070709
0.275912,0.152088
0.099018,0.229137
0.216508,0.052808
0.135504,0.288234
0.174236,0.300408
0.235932,0.291586
0.295810,0.148636
0.287547,0.027076
0.240017,0.238732
0.206935,0.113025
0.239607,0.199076
0.193763,0.216948
0.267026,0.175283
0.247719,0.251186
0.102406,0.106344
0.230290,0.038824
0.124219,0.110391
0.206798,0.196348
0.002024,0.138107
0.259797,0.238571
0.159415,0.059940
0.272796,0.248269
0.223108,0.301752
0.237796,0.326735
0.265288,0.235320
0.183199,0.102569
0.174349,0.234568
0.291564,0.173061
0.169095,0.224629
0.173151,0.105880
0.106734,0.172562
0.013814,0.190546
0.354685,0.193848
0.284266,0.195286
0.162460,0.163828
0.051077,0.206976
0.286221,0.142590
0.106412,0.231123
0.116844,0.234128
0.194083,0.338587
0.278687,0.181832
0.262726,0.269759
0.125789,0.248351
0.349112,0.215020
0.109488,0.276624
0.172782,0.207389
0.099784,0.320865
0.151683,0.144359
0.364132,0.207740
0.158984,0.227467
0.244158,0.249121
0.209978,0.159306
0.219613,0.213438
0.167294,0.252775
0.197699,0.106958
0.188077,0.099559
0.126832,0.213652
0.121039,0.278768
0.205846,0.084123
0.304151,0.129050
0.202764,0.211354
0.219997,0.023501
0.196853,0.216801
0.207196,0.277121
0.174650,0.124152
0.174482,0.212692
0.297803,0.162981
0.186798,0.076276
0.330918,0.361231
0.347531,0.111963
0.267157,0.191117
0.190559,0.219060
0.071378,0.315909
0.201752,0.077428
0.302457,0.143742
0.247685,0.326638
0.188545,0.060863
0.157997,0.183031
0.120128,0.207982
0.319187,0.244302
0.257596,0.144792
0.249871,0.306612
0.240022,0.191666
0.275606,0.319182
0.231046,0.328695
0.237820,0.267130
0.235058,0.298572
0.233088,0.124357
0.121821,0.288160
0.295803,0.175636
0.113961,0.227181
0.287575,0.268736
0.088031,0.212986
0.076153,0.204972
0.350606,0.201034
0.162497,0.178576
0.290510,0.303403
0.141758,0.190687
0.273768,0.092502
0.235887,0.220765
0.320941,0.088340
0.187419,0.169383
0.154151,0.343077
0.294507,0.384369
0.250889,0.329540
0.212655,0.178004
0.220325,0.346680
0.285617,0.079476
0.040804,0.330893
0.086390,0.264430
0.175060,0.083554
0.302125,0.146190
0.235668,0.333901
0.265702,0.265290
0.232617,0.274237
0.292207,0.296572
0.088022,0.266675
0.138893,0.211753
0.241297,0.226848
0.283442,0.281277
0.145975,0.204993
0.280060,0.120182
0.320322,0.223211
0.130748,0.332191
0.127353,0.180463
0.206579,0.157025
0.175783,0.282399
0.182067,0.155898
0.109051,0.115498
0.350972,0.157904
0.226190,0.228845
0.222852,0.037476
0.187485,0.235991
0.210506,0.091679
0.270028,0.222340
0.356716,0.178963
0.172695,0.189146
0.230254,0.143671
0.136656,0.282755
0.286775,0.219868
0.173391,0.194380
0.187079,0.189107
0.105944,0.236303
0.255467,0.122889
0.191144,0.227141
0.453807,0.185980
0.151825,0.252989
0.005650,0.184799
0.232399,0.238127
0.264053,0.270221
0.083399,0.110215
0.184705,0.198229
0.208687,0.065368
0.312453,0.080514
0.234224,0.285628
0.243101,0.205402
0.281305,0.170352
0.092745,0.324535
0.269383,0.209798
0.120640,0.265686
0.289409,0.165249
0.381603,0.272252
0.209945,0.135982
0.184579,0.224273
0.089877,0.075342
0.280583,0.171534
0.289091,0.378718
0.251927,0.194253
0.277912,0.061924
0.261699,0.244466
